-3.6918330565,-79.6135941055,5.262
-3.6918103416,-79.6135734022,5.642
-3.6917907279,-79.6135652717,5.874
-3.6917852797,-79.6135625895,5.645
-3.6917801667,-79.6135584824,5.372
-3.6917738803,-79.6135537885,5.34
-3.6917664204,-79.6135459095,5.514
-3.691758709,-79.6135365218,5.762
-3.6917521711,-79.6135266311,5.441
-3.6916999519,-79.6134702209,5.37
-3.6917720363,-79.613477597,5.131
-3.691805061,-79.6134491824,5.543
-3.6918026302,-79.6134351008,5.388
-3.6918038875,-79.6134236176,5.341
-3.6917965114,-79.6133772656,5.552
-3.6917968467,-79.6133698057,5.266
-3.6917986907,-79.61336134,5.334
-3.6917970143,-79.6133515332,5.237
-3.6917984392,-79.613341894,5.503
-3.6917950865,-79.6133315843,5.819
-3.6917924881,-79.6133205201,5.319
-3.6917898897,-79.6133118868,5.761
-3.6917888001,-79.6133047622,5.501
-3.6917881295,-79.613278443,5.951
-3.6917895544,-79.6132175904,5.046
-3.6916953418,-79.6124740317,6.929
-3.6916934978,-79.6124768816,6.245
-3.6916937493,-79.6124784742,7.479
-3.6916931625,-79.6124805696,8.109
-3.6916898936,-79.612481324,6.764
-3.6916872952,-79.6124812402,6.976
-3.691685535,-79.6124791447,5.753
-3.6916866247,-79.6124778036,5.36
-3.6916861217,-79.6124757919,5.319
-3.6916862894,-79.612474367,5.949
-3.6916870438,-79.6124710981,6.284
-3.6916830204,-79.6124679968,5.419
-3.6916817632,-79.6124658175,5.633
-3.6916804221,-79.6124647278,5.968
-3.6916798353,-79.6124636382,5.614
-3.6916789971,-79.6124607045,5.115
-3.6916759796,-79.6124526579,5.985
-3.6916693579,-79.6124465391,5.596
-3.6916478164,-79.6124379896,5.219
-3.6916356627,-79.6124331281,5.686
-3.6916224193,-79.6124283504,6.505
-3.6916115228,-79.6124249976,5.546
-3.6915996205,-79.6124255005,6.523
-3.6915977765,-79.6124239918,28.962
-3.6915940885,-79.6124288533,121.154
-3.6915942561,-79.6124300268,200.387
-3.6915964354,-79.612432206,207.37
-3.6915987823,-79.6124332119,161.735
-3.6916017998,-79.6124377381,108.553
-3.6916045658,-79.6124400012,62.473
-3.6916079186,-79.612439163,33.33
-3.6916076671,-79.6124369837,23.056
-3.6916093435,-79.612431787,19.911
-3.6916107684,-79.6124278475,16.471
-3.6916129477,-79.612420639,12.977
-3.6916157976,-79.6124131791,10.761
-3.6916152108,-79.6124077309,13.701
-3.6916138697,-79.6124032885,21.152
-3.691611439,-79.6123902127,23.34
-3.6916099302,-79.6123802382,22.222
-3.6916084215,-79.6123713534,22.716
-3.6916064098,-79.6123643126,23.683
-3.691607751,-79.612357188,24.915
-3.6916092597,-79.6123473812,26.071
-3.6916095112,-79.6123401728,28.136
-3.6916075833,-79.6123369038,27.676
-3.6916074157,-79.6123295277,27.703
-3.6916138697,-79.6123112552,25.07
-3.6916163843,-79.6123042982,19.214
-3.6916150432,-79.6123017836,13.33
-3.6916255206,-79.6122842655,8.668
-3.6916261073,-79.61228217,7.669
-3.6916326452,-79.6122749615,6.582
-3.6916321423,-79.612272447,6.944
-3.691637842,-79.6122631431,7.092
-3.6916334834,-79.6122478042,6.671
-3.6916213296,-79.6122396737,6.13
-3.6916179769,-79.612235399,7.863
-3.6916107684,-79.6122310404,7.205
-3.6916055717,-79.6122269332,9.374
-3.6916012969,-79.6122216526,10.838
-3.691597525,-79.6122164559,9.657
-3.6915940046,-79.612211762,8.097
-3.6915913224,-79.6122087445,8.08
-3.6915888079,-79.6122078225,8.549
-3.691585958,-79.6122079063,9.287
-3.6915833596,-79.6122107562,9.996
-3.691579923,-79.6122131031,10.329
-3.6915775761,-79.6122131031,11.123
-3.6915836111,-79.6122143604,12.057
-3.691585958,-79.6122176293,10.314
-3.6915871315,-79.6122198924,12.164
-3.6915872991,-79.612225173,12.55
-3.6915927473,-79.6122234967,11.271
-3.6915934179,-79.6122213174,11.083
-3.6915931664,-79.6122183837,11.429
-3.691592915,-79.612216875,10.837
-3.6915928312,-79.6122151148,11.159
-3.691593837,-79.6122139413,9.854
-3.6915943399,-79.6122125164,9.318
-3.6915951781,-79.6122087445,9.261
-3.6915951781,-79.6122051403,8.549
-3.6915942561,-79.6121993568,9.405
-3.691596603,-79.6121943276,9.873
-3.691595681,-79.6121870354,10.193
-3.6915961839,-79.612179324,10.42
-3.6915971059,-79.6121702716,11.037
-3.6915945075,-79.6121624764,9.1
-3.6915950105,-79.6121576987,9.651
-3.6916001234,-79.6121456288,7.552
-3.6916028056,-79.6121382527,8.72
-3.6916054878,-79.6121306252,9.039
-3.6916103493,-79.6121236682,10.744
-3.6916187312,-79.6121173818,10.352
-3.6916309688,-79.6121133585,9.208
-3.6916421168,-79.6121105924,9.433
-3.6916484032,-79.6121040545,8.6
-3.6916539352,-79.6120978519,9.672
-3.6916587967,-79.6120836027,10.316
-3.691659132,-79.6120816749,9.669
-3.6916577909,-79.61207279,10.676
-3.6916582938,-79.6120561939,10.905
-3.6916566174,-79.6120369993,12.606
-3.6916511692,-79.6120235045,15.156
-3.6916467268,-79.6120147873,16.592
-3.6916367523,-79.612005651,16.51
-3.6916328128,-79.6120028012,17.004
-3.6916287895,-79.6119995322,14.679
-3.6916266102,-79.6119957604,15.267
-3.6916268617,-79.6119934972,15.695
-3.6916254368,-79.6119916532,15.87
-3.6916300468,-79.6119929943,15.747
-3.6916339863,-79.6119921561,17.221
-3.6916380096,-79.6119941678,20.415
-3.6916420329,-79.6119927429,21.206
-3.6916439608,-79.611991737,19.982
-3.6916467268,-79.6119868755,19.419
-3.6916493252,-79.6119814273,16.812
-3.6916520074,-79.6119734645,13.91
-3.6916533485,-79.6119719557,10.067
-3.6916736327,-79.6119758952,6.935
-3.6916797515,-79.6119732969,6.68
-3.6916888878,-79.6119747218,7.254
-3.6916877143,-79.6119747218,7.6
-3.6916857027,-79.6119728778,10.42
-3.6916916538,-79.6119725425,9.023
-3.6917211581,-79.6119790804,10.041
-3.6917677615,-79.6119867079,8.736
-3.6917910632,-79.6119923238,10.737
-3.6918019596,-79.6119844448,11.623
-3.6918099225,-79.611976482,12.238
-3.6918119341,-79.6119758952,11.642
-3.6918181367,-79.6119575389,10.715
-3.6918215733,-79.611950079,10.861
-3.6918216571,-79.6119450498,11.505
-3.6918193102,-79.6119420324,10.455
-3.6918151192,-79.6119421162,10.775
-3.6918143649,-79.611943122,11.661
-3.6918148678,-79.6119396854,11.245
-3.691818472,-79.6119272802,11.066
-3.6918168794,-79.6119183954,11.13
-3.6918148678,-79.6119103488,11.827
-3.6918106768,-79.6119021345,11.909
-3.6918047257,-79.6118944231,13.113
-3.6918010376,-79.6118886396,13.515
-3.6917978525,-79.6118812636,13.998
-3.6917958409,-79.6118799224,13.912
-3.6917954218,-79.6118756477,14.49
-3.6917951703,-79.6118765697,12.797
-3.6917965114,-79.6118794195,13.83
-3.6918001156,-79.6118790004,14.203
-3.691805983,-79.6118779108,14.67
-3.6918082461,-79.6118731331,13.125
-3.6918097548,-79.6118695289,13.753
-3.6918128561,-79.6118617337,13.283
-3.6918122694,-79.6118474007,13.964
-3.6918064859,-79.6118401084,15.053
-3.6918014567,-79.6118281223,16.031
-3.6917989422,-79.6118152142,16.377
-3.6917974334,-79.6118048206,16.083
-3.6917950865,-79.6117941756,15.892
-3.6917950865,-79.6117894817,14.439
-3.6917915661,-79.611784704,13.297
-3.6917877104,-79.6117793396,13.361
-3.69178419,-79.6117729694,13.749
-3.6917793285,-79.6117681917,14.712
-3.6917778198,-79.6117632464,14.418
-3.6917808373,-79.6117588039,13.155
-3.6917790771,-79.6117598098,13.082
-3.6917859502,-79.6117557026,21.679
-3.6917891353,-79.6117587201,25.935
-3.6917913146,-79.6117631625,28.805
-3.6917924881,-79.6117674373,29.727
-3.6917907279,-79.6117722988,29.043
-3.6917934101,-79.6117785852,29.684
-3.6917997804,-79.6117890626,33.121
-3.6918064859,-79.6117973607,40.17
-3.6918152869,-79.6117974445,44.157
-3.6918235011,-79.611790739,46.21
-3.6918280274,-79.6117838658,79.97
-3.6918317992,-79.6117724665,197.075
-3.6918354034,-79.6117625758,291.79
-3.691839762,-79.6117523499,290.446
-3.6918452103,-79.6117453929,232.348
-3.6918532569,-79.611737933,172.302
-3.6918596271,-79.6117259469,131.851
-3.6918657459,-79.6117136255,131.916
-3.6918722838,-79.6117041539,124.114
-3.6918811686,-79.6116940118,95.44
-3.691898603,-79.6116746496,66.362
-3.691912517,-79.6116642561,46.498
-3.6919263471,-79.6116515994,37.769
-3.6919375788,-79.611641122,32.728
-3.6919460446,-79.6116300579,33.238
-3.6919546779,-79.6116262022,30.043
-3.691961132,-79.6116274595,28.254
-3.6919694301,-79.6116272919,26.051
-3.6919752136,-79.6116293035,24.368
-3.6919836793,-79.6116298903,22.875
-3.6919901334,-79.6116259508,21.975
-3.6919995211,-79.6116189938,19.676
-3.6920081545,-79.6116076782,16.305
-3.6920180451,-79.6115936805,19.701
-3.6920285225,-79.6115862206,21.363
-3.6920384131,-79.6115806047,19.967
-3.6920581944,-79.6115601528,17.519
-3.6920665763,-79.6115507651,17.154
-3.6920756288,-79.6115421318,16.401
-3.6920847651,-79.6115333308,14.345
-3.6920944881,-79.611524865,12.3
-3.6921029538,-79.6115174051,12.272
-3.6921104137,-79.6115113702,12.22
-3.692119047,-79.6115039941,13.652
-3.692128351,-79.6114987135,14.095
-3.692137152,-79.611493852,15.234
-3.6921456177,-79.6114847157,15.609
-3.6921538319,-79.6114754956,17.649
-3.6921607889,-79.6114672814,16.678
-3.6921654828,-79.6114626713,15.282
-3.6921667401,-79.6114585642,15.012
-3.6921692546,-79.6114495117,14.931
-3.6921708472,-79.6114393696,14.137
-3.6921750382,-79.6114240307,12.372
-3.6921819113,-79.6114172414,11.875
-3.6921893712,-79.6114136372,11.096
-3.6921986751,-79.6114127152,11.374
-3.6922186241,-79.6114247013,9.385
-3.6922187917,-79.6114217676,10.594
-3.6922490504,-79.611436436,10.848
-3.6922560912,-79.6114365198,9.446
-3.6922625452,-79.6114344243,9.394
-3.692271933,-79.6114349272,8.826
-3.692279309,-79.6114335861,8.77
-3.6922886129,-79.6114332508,8.178
-3.6922976654,-79.6114345919,8.379
-3.692307556,-79.6114366036,9.007
-3.6923169438,-79.6114380285,8.565
-3.6923273373,-79.6114397049,8.414
-3.6923341267,-79.6114406269,8.683
-3.6923466995,-79.6114356816,9.257
-3.6923558358,-79.6114338376,8.447
-3.6923681572,-79.6114328317,8.956
-3.6923816521,-79.6114372741,8.51
-3.6923953146,-79.6114413813,7.947
-3.6924153473,-79.6114476677,8.43
-3.6924337875,-79.6114521101,7.768
-3.6924471147,-79.6114561334,9.796
-3.6924550775,-79.6114593185,8.935
-3.6924648006,-79.6114625875,8.395
-3.6924745236,-79.6114608273,7.975
-3.6924849171,-79.611460492,7.572
-3.6924946401,-79.6114599891,6.417
-3.6925051175,-79.6114609111,7.045
-3.6925135832,-79.6114631742,6.304
-3.6925168522,-79.6114635095,7.513
-3.6925305147,-79.6114596538,6.315
-3.6925423332,-79.6114556305,6.674
-3.6925554927,-79.611451691,6.069
-3.692566473,-79.6114445664,6.752
-3.6925754417,-79.6114365198,7.275
-3.692579465,-79.6114376094,7.999
-3.6925813928,-79.6114274673,6.329
-3.6925838236,-79.6114226896,6.046
-3.6925911158,-79.6114145592,6.678
-3.6926013418,-79.6114082728,6.516
-3.6926103942,-79.6114070155,7.628
-3.6926185247,-79.6114050876,7.814
-3.692626236,-79.6114055905,7.68
-3.692633193,-79.6114046685,6.846
-3.6926413234,-79.611403998,7.434
-3.6926492024,-79.6114040818,7.136
-3.6926564947,-79.6114068478,8.664
-3.6926732585,-79.6114165708,8.286
-3.6926867533,-79.6114272997,6.98
-3.6927029304,-79.6114393696,7.37
-3.6927095521,-79.611450769,6.712
-3.6927168444,-79.6114621684,6.385
-3.6927246395,-79.6114705503,6.57
-3.692731848,-79.6114787646,5.992
-3.6927398946,-79.6114828717,6.435
-3.6927511264,-79.611489661,6.715
-3.6927636992,-79.6115060057,6.271
-3.6927738413,-79.6115162317,6.27
-3.6927750148,-79.6115196683,6.429
-3.6927805468,-79.6115060896,6.401
-3.692779541,-79.6114982106,6.37
-3.6927783675,-79.6114884038,6.853
-3.6927793734,-79.6114803571,7.309
-3.6927810498,-79.6114758309,6.797
-3.6927796248,-79.611463258,7.491
-3.6927787866,-79.611457726,6.565
-3.6927766912,-79.6114531998,6.911
-3.6927757692,-79.6114478353,6.639
-3.692774931,-79.6114399564,7.232
-3.6927725002,-79.6114288084,7.12
-3.6927701533,-79.6114200074,8.061
-3.692767974,-79.6114122123,6.34
-3.6927678064,-79.6114074346,5.947
-3.6927694827,-79.61140492,6.216
-3.6927705724,-79.6114076022,5.877
-3.692773087,-79.6114094462,6.333
-3.6927735899,-79.6114108711,5.94
-3.6927736737,-79.6114112902,6.062
-3.6927744281,-79.6114139725,7.429
-3.6927779485,-79.6114075184,7.804
-3.6927847378,-79.6114039142,8.069
-3.6927895155,-79.6113969572,7.947
-3.6927927006,-79.6113889944,8.696
-3.6927952152,-79.6113792714,8.83
-3.6927987356,-79.6113709733,9.579
-3.6928029265,-79.6113620047,7.561
-3.6928069498,-79.6113521978,6.006
-3.6928081233,-79.6113387868,6.081
-3.6928126495,-79.6113288961,6.042
-3.6928191874,-79.6113199275,5.044
-3.692846261,-79.6112941951,5.241
-3.6928710714,-79.6112808678,5.752
-3.6928905174,-79.6112482622,5.479
-3.692895798,-79.6112402994,5.598
-3.6928973906,-79.6112264693,5.85
-3.6928961333,-79.611222446,6.509
-3.6928953789,-79.6112176683,5.041
-3.6928937025,-79.6112126391,6.798
-3.692890266,-79.6112067718,5.214
-3.6928922776,-79.6112033352,6.568
-3.6928906851,-79.6111993119,7.073
-3.6928878352,-79.6111925226,5.81
-3.692884231,-79.6111908462,6.508
-3.6928798724,-79.6111899242,6.496
-3.6928724125,-79.6111893374,6.545
-3.6928631086,-79.6111886669,5.617
-3.6928613484,-79.6111865714,5.817
-3.6928507872,-79.6111922711,6.985
-3.6928483564,-79.6111948695,5.814
-3.6928470153,-79.6111970488,6.658
-3.692847183,-79.6111959592,6.606
-3.6928443331,-79.611194199,5.445
-3.6928456742,-79.6111901756,6.396
-3.692846261,-79.6111862361,7.255
-3.692848105,-79.6111812908,7.601
-3.6928479373,-79.6111759264,7.263
-3.6928504519,-79.611167293,8.054
-3.6928486079,-79.6111598331,7.502
-3.6928461771,-79.6111546364,9.29
-3.6928404775,-79.6111517865,8.896
-3.6928419862,-79.611149272,9.363
-3.6928355321,-79.6111424826,9.109
-3.692834191,-79.6111361962,8.81
-3.6928328499,-79.6111277305,8.703
-3.6928305868,-79.6111232042,8.351
-3.6928291619,-79.6111189295,8.673
-3.6928260606,-79.6111123078,8.832
-3.692823546,-79.6110977232,8.345
-3.6928281561,-79.6110924426,8.006
-3.6928304192,-79.6110846475,9.013
-3.6928320955,-79.6110775229,8.635
-3.6928292457,-79.6110656206,8.527
-3.6928247195,-79.6110555623,8.458
-3.6928191874,-79.6110484377,8.108
-3.6928141583,-79.6110423189,8.91
-3.69280871,-79.6110356972,8.087
-3.6928056926,-79.6110312548,7.806
-3.6928043514,-79.6110219508,8.234
-3.692801334,-79.6110155806,8.287
-3.6928025912,-79.6110083722,7.222
-3.6928054411,-79.6109990682,7.881
-3.6928107217,-79.6109883394,8.148
-3.6928159185,-79.610976018,7.53
-3.6928225402,-79.61096026,7.447
-3.6928621028,-79.6109140757,8.826
-3.6928639468,-79.6109113935,7.937
-3.6928982288,-79.610907454,8.365
-3.6929134838,-79.6109041851,7.923
-3.6929325107,-79.6109035984,7.598
-3.692938881,-79.6109007485,7.139
-3.6929418147,-79.610898234,7.782
-3.6929382943,-79.6108964738,7.917
-3.6929341033,-79.610894043,7.845
-3.6929301638,-79.6108915284,6.624
-3.6929274816,-79.6108890977,8.513
-3.6929253861,-79.6108854935,8.284
-3.6929238774,-79.610881554,8.554
-3.6929230392,-79.6108776145,8.105
-3.692922201,-79.610872753,8.293
-3.6929208599,-79.6108656283,8.762
-3.6929188482,-79.6108539775,8.221
-3.6929156631,-79.6108279098,7.023
-3.6929128971,-79.6108100563,6.152
-3.6929092091,-79.6107899398,5.664
-3.6929045152,-79.6107706614,5.541
-3.6928997375,-79.6107521374,6.052
-3.6928963847,-79.6107355412,5.727
-3.692886997,-79.6106928773,5.227
-3.6928789504,-79.6106722578,5.48
-3.6928729154,-79.6106559969,6.095
-3.6928714905,-79.6106486209,6.5
-3.6928687245,-79.610642083,5.905
-3.6928635277,-79.6106357966,7.003
-3.6928577442,-79.6106300969,6.143
-3.6928534694,-79.6106241457,6.344
-3.6928495299,-79.6106190328,6.906
-3.6928433273,-79.6106085554,6.284
-3.692834191,-79.6105988324,6.056
-3.6928192712,-79.6105782129,6.293
-3.6928099673,-79.6105717588,5.646
-3.6928048544,-79.6105686575,6.371
-3.6927991547,-79.6105671488,5.456
-3.6927929521,-79.610567065,5.426
-3.6927126534,-79.6105600242,6.226
-3.6927144136,-79.6105533186,6.627
-3.6927125696,-79.6105449367,5.914
-3.6927127372,-79.6105347108,6.595
-3.6927349493,-79.6105328668,5.508
-3.6927502044,-79.6105177794,5.826
-3.6927555688,-79.6105039492,5.611
-3.6927580833,-79.6104896162,5.585
-3.6927603465,-79.6104870178,5.126
-3.6927535571,-79.6104787197,5.097
-3.692756407,-79.6104741935,5.191
-3.6928672157,-79.6105316095,5.872
-3.6928729992,-79.6105341241,5.75
-3.6929028388,-79.6105611976,5.188
-3.6929087061,-79.6105696633,5.523
-3.6929245479,-79.6105998382,5.029
-3.6929277331,-79.6106057893,5.015
-3.692931002,-79.6106097288,5.321
-3.6929355282,-79.6106113214,5.359
-3.6929413956,-79.610612914,5.208
-3.6929484364,-79.610613836,6.016
-3.6929666251,-79.6106279176,5.497
-3.6929711513,-79.6106352098,5.036
-3.69298012,-79.6106406581,5.127
-3.6929813772,-79.6106347069,5.165
-3.6929779407,-79.6106280014,5.441
-3.693019012,-79.6106594335,6.197
-3.6930274777,-79.6106668096,5.535
-3.693035692,-79.610671252,5.776
-3.6930392962,-79.6106729284,8.567
-3.6930380389,-79.6106725093,8.889
-3.6930342671,-79.6106717549,8.846
-3.6930308305,-79.6106709167,7.383
-3.6930277292,-79.6106692404,7.702
-3.6930253822,-79.610667564,9.876
-3.6930232029,-79.6106655523,11.73
-3.6930202693,-79.6106616128,12.131
-3.6930164136,-79.6106580924,10.879
-3.6930125579,-79.6106550749,9.4
-3.693008367,-79.6106531471,7.492
-3.6930036731,-79.6106525604,6.831
-3.6930009909,-79.6106511354,6.213
-3.6929976381,-79.6106505487,5.5
-3.6929896753,-79.6106352936,7.271
-3.6929849815,-79.6106321923,5.693
-3.6929797847,-79.6106188651,5.599
-3.6925565824,-79.6100743767,5.596
-3.6925506312,-79.6100615524,7.597
-3.6925417464,-79.6100535896,7.957
-3.6925399024,-79.6100472193,7.352
-3.6925359629,-79.6100436151,7.632
-3.6925315205,-79.6100385021,7.415
-3.6925265752,-79.6100340597,6.753
-3.6925273295,-79.6100350656,6.377
-3.692526659,-79.6100335568,5.693
-3.6925242282,-79.6100225765,5.324
-3.6925300956,-79.610014027,6.707
-3.692534538,-79.6100065671,6.651
-3.6925376393,-79.6100008674,7.028
-3.6925412435,-79.6099845227,5.613
-3.6925369687,-79.6099789906,6.136
-3.6925295088,-79.6099728718,5.731
-3.6924979929,-79.6099387575,6.112
-3.6924783792,-79.6099166293,5.249
-3.6924734339,-79.6099125221,5.958
-3.6924707517,-79.6099063195,6.186
